country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
Colombia,Cartagena,4CR-1M Casa en el Centro Historico con A/C,About 1.7 km from the beaches of Marbella and 2.1 km from Bocagrande beach. The house has 4 rooms with private bathroom.,,0,1.37,19.04,
Colombia,Minca,Mano Verde Minca,"Minca, in the department of Magdalena, north of Colombia.",9.8,46,7.28,12.22,9.0
Colombia,Minca,Hostal Vista Verde Minca,"Our hostel provides a tranquil and relaxing escape from the hustle and bustle of city life, offering a peaceful retreat in nature.",9.7,10,1.21,18.56,15.08
Colombia,Minca,Mundo Nuevo Eco Lodge,"Set in the uniquely bio-diverse mountains of the Sierra Nevada, our farm-hostel is a place where guests a",9.6,873,2.06,38.94,31.86
Colombia,Minca,Masaya Casas Viejas,Casas Viejas is the home of travelers and nature lovers in the Sierra Nevada! We are located at the heart,9.6,1045,3.6,12.22,12.99
Colombia,Minca,Finca Carpe Diem Ecolodge,"Chill out in our swimming pools while enjoying stunning views over the mountains, or take a dip in the river just a few meters away",9.4,989,6.91,16.88,11.25
Colombia,Minca,La Casa del Pozo Azul,"Guests can enjoy the Italian restaurant and the on-site bar. Located at 2.1Km from Minca, In the depths of La Sierra Nevada De Santa Marta the highest mountain in the world near the coast.",9.4,54,1.34,14.63,11.25
Colombia,Minca,Finca Hostal Bolivar - Casa Maracuya,Our Boutique - Cabana is located directly on the Rio Gaira where you can take a pleasant bath after a hot day.,9.1,252,0.49,23.63,20.03
Colombia,Minca,Rio Elemento Ecolodge,"Rio Elemento Ecolodge is a large villa next to Minca's main river, a little downstream from the famous '",8.8,627,0.55,15.64,17.78
Colombia,Minca,Casa Loma Minca,"Casa Loma is a beautiful wooden hill top house that offers one of the most amazing views from any property in Colombia, particularly at sunset!",8.7,1445,0.21,11.46,6.25
Colombia,Minca,Jungle Joe Ecolodge,"Minca is the first town in the Sierra Nevada de Santa Marta, located in a dream place, with beautiful rivers and natural waterfalls.",8.6,278,1.06,11.25,10.13
Colombia,Minca,Costeno River Minca,Come to Costeno River Minca a magic place! Relax in a rural and quiet environment!,8.4,105,0.48,18.56,13.61
Colombia,Minca,Hostal Cocobomgo,Welcome to Hostal Cocobomgo,8.2,465,0.41,6.75,6.75
Colombia,Minca,Hostal Eco Point Minca,Hostal Eco Point Minca offers private and shared accommodation in Minca.,8.0,96,0.39,9.0,7.88
Colombia,Minca,Chunu´u Hostal  & Glamping,"Chunnu Hostal & Glamping is a new, modern and beautiful hostel and Glamping.",8.0,88,0.46,13.5,16.2
Colombia,Minca,Trekker Hostels,"Situated in Minca, Trekker Glamping has a restaurant, bar, garden, and free WiFi.This property also provides guests with a terrace. Wake up in domes in the middle of the mountain, surrounded by abundant life.",7.0,2,1.57,48.06,
Colombia,Minca,Hostal Guacamaya,"Hostal Guacamaya is a beautiful family owned hostel in the center of Minca, nestled in the Sierra Nevadas.",6.5,111,0.2,12.22,4.5
Colombia,Minca,Finca Hostal Bolivar - Casa Mango,Welcome to Finca Hostal Bolivar - Casa Mango the best place form your holidays in Colombia.,,6,0.49,22.28,
Colombia,Minca,Casa Marinka,"We are located 3 km from the town of Minca in the Sierra Nevada. We are your base of operations for climbing, rappelling, mountain biking, hiking, zip line , scuba, snorkelling and much more.",,0,2.31,12.22,10.13
Colombia,Minca,Sol De Minca,Sol de Minca is a gate to connect with Nature.,10.0,1,1.19,,13.5
Colombia,Minca,Finca Hostal Bolivar - Casa Quinta,"Perfect place for coworking/coliving , decent workspaces, communal kitchen, TV room and chill outside areas. BBQ area and a incredible terrace with stunning views to the Caribbean sea.",9.6,49,0.53,21.38,20.03
Colombia,Minca,Hotel Minca La Casona,"Offering a restaurant and cafe, Hotel Minca - La Casona is located near the commercial zone of Minca. It is surrounded by tropical gardens, pool and features excellent views.",9.4,4,0.21,22.43,
Colombia,Minca,Casa Scalea,"Offering a garden and mountain view, Casa Scalea is located in Minca, 18 km from Quinta de San Pedro Alejandrino and 22 km from Santa Marta Gold Museum.",,0,0.46,15.19,
Colombia,Minca,Hostal Montes De Beraka,Hostal Montes De Beraka comfortable rooms for your holidays in Santa Marta.,10.0,13,1.1,12.22,
Colombia,Minca,Daniel's Guesthouse,Comfortable basic and standard accommodation 5 mins from Minca center. Dani is interested in your Colombian traveling experience. Thank you for staying,8.6,44,0.44,14.06,6.75
Colombia,Minca,Minca Sintropia,"Featuring mountain views, Cabañas Minca Sintropia offers accommodation with a garden and a balcony, around 21 km from Quinta de San Pedro Alejandrino.",,0,2.67,22.12,
Colombia,Salento,Coffee Tree Boutique Hostel,"Coffee Tree Hostel is on the edge of town, 6 blocks away from the town centre. In the neighbourhood of Boqueron and Frailejones. The neighbourhood consist of mostly residential homes along with some small food shops, it is quite and very safe both during...",9.4,2038,0.31,17.44,15.75
Colombia,Salento,Yambolombia Hostel,This place is unique!! Perfect place to relax! It is famous for its delicious vegetarian food and its great viewpoint where you can see millions of falling stars! Yambolombia Hostel is waiting for you,9.4,1144,1.77,13.5,7.88
Colombia,Salento,Refugio Puente de la Explanacion,STUNNING NEW ECOLODGE absolutely one of the most beautiful properties in the coffee region! If you love nature this is THE place to be. Read our description and then come visit!!! See you soon!,9.4,342,2.31,7.13,
Colombia,Salento,Hostel Tralala Salento,"Tralala is located just one block from the central town square in a traditional coffee-region house that has been converted into a tasteful, comfortable hostel.",9.4,625,0.09,9.0,9.0
Colombia,Salento,Hostal Ciudad de Segorbe,"Hostal Ciudad de Segorbe is located in Salento, Colombia",9.2,88,0.17,16.88,16.88
Colombia,Salento,Viajero Salento Hostel,"Located in the coffee region of Colombia, our hostel is a colonial house with the best view of the mounta",9.1,2419,0.28,17.44,5.63
Colombia,Salento,Hostel Boutique Palmas de  Salento,Hotel Boutique Palmas de Salento is located only 5 min from the main park.,9.1,45,0.31,28.13,
Colombia,Salento,Hostal Vistaguila,Hostal Vistaguila offers nice and comfortable rooms.,9.0,154,0.48,15.0,15.75
Colombia,Salento,Hostal La Pijaraña,"Located in Salento, Hostal La Pijaraña offers accommodation with a patio or a terrace, free WiFi and flat-screen TV, as well as a bar and a shared lounge.",9.0,28,0.09,19.13,16.88
Colombia,Salento,Kilómetro Cero Hostel,We are located 5 minutes from the center of Salento. Also you can enjoy the beautiful view of Los Nevados Park and breathtaking mountains!!,8.7,33,0.25,11.25,7.88
Colombia,Salento,Hostal Girasoles,Hostal Girasoles has everything you need to enjoy your stay,8.7,20,0.49,7.88,9.0
Colombia,Salento,Cattleya Trianae,"Our commitment is to make you feel at home, highlighting the charisma, strength and friendliness of Quindio's people, providing excellent care and service.",8.6,632,0.45,9.56,6.98
Colombia,Salento,The Corner House Hostel,The Corner House Hostel offers comfortable and affordable rooms.,8.5,380,0.22,10.13,6.75
Colombia,Salento,Hostal Estrella de Agua,"Hostal Estrella de Agua, is a farm house, located one block from the plaza, with a great view, garden vie",8.4,153,0.1,17.99,20.23
Colombia,Salento,La Floresta Hostel,Salento is a beautiful place where nature shows you amazing places full of magic. In La Floresta Hotel yo,8.3,761,0.3,12.38,
Colombia,Salento,Walkers House Hostel,"Walkers House Hostel is located 3 blocks away from the main square. Walkers House Hostel is the ideal starting point to enjoy Salento and take full advantage of its opportunities, we are 3 blocks from the center of the village, with transportation nearby...",7.8,346,0.24,11.25,6.75
Colombia,Salento,Hostel Los Tres Leones,Hostel Los Tres Leones offers comfortable accommodation.,7.7,16,0.26,10.13,11.25
Colombia,Salento,Soa Hostel,Enjoy a comfortable stay in Salento at Soa Hostel.,7.5,48,0.43,16.88,11.25
Colombia,Salento,Hilltop Salento,"Salento and Colombia will bring you unknown emotions and experience. Come here to enjoy them with us, Hilltop Salento Hoste!",6.9,171,0.19,,9.0
Colombia,Salento,Posada del Angel,Enjoy Salento to the fullest while staying in the beautiful Posada del Angel in the heart of the coffee triangle,,4,0.13,8.1,
Colombia,Salento,Casa San Pedro Salento,"Our hostel is designed with your comfort and convenience in mind, offering a range of amenities to ensure a memorable stay. We look forward to welcoming you to our little slice of paradise!!",,0,0.37,11.03,10.13
Colombia,Salento,El Rancho de Salento,"We are a beautiful village in the surroundings of Salento, full of green areas and many experiences to discover. All our team provide our costumers all of our best.",10.0,3,1.23,15.59,
Colombia,Salento,Posada Aguanile Finca La Diana,"With Posada Aguanile Finca La Diana you can live and share in a relaxed and bohemian atmosphere , a stay is sure to be unforgettable",9.6,121,1.51,,14.63
Colombia,Salento,Hotel Salento Mirador,Our hotel has a wonderful view of the mountains. Hotel Salento Mirador offers 3-star accommodation in Salento and features a terrace.,,0,0.22,19.5,
Colombia,Salento,Casa Borbon,Stay in Salento and enjoy the Casa Borbon.,,0,0.19,18.0,
Colombia,Salento,"Vivienda Turística, Vista de Frailejones","Located 3 blocks from the main plaza Bolivar park and Calle Real the most popular one. Comfortable, quite and secure place to stay and enjoy the area with private entrance and parking place right outside the apartment.",10.0,2,0.34,5.63,
Colombia,Salento,Hostal Finca Cardonales,Hostal Finca Cardonales offers cosy rooms and a garden to enjoy the scenic views. Free public parking is possible on site.,9.7,4,0.63,17.85,
Colombia,Cali,Hostal Beko,"The hostel is located in a central point of the city. At Beko we offer room cleaning services, fans in each room, electrical points next to each bed.",10.0,1,3.93,,8.97
Colombia,Cali,Hotel 9.5,"We are a new hotel with a modern and warm setting. We offer private and shared rooms, each with air conditioning.",9.6,3,3.22,14.8,
Colombia,Cali,La Palmera Hostel,La Palmera Hostel offers renovated and customized accommodation in a traditional neighbourhood of Cali.,9.5,196,2.95,14.57,10.76
Colombia,Cali,Rossa Palma,"Come to our house and live the real 'CaleÃ±a' vibe! No matter the reason of your trip, whether you are",9.4,81,2.73,21.68,
Colombia,Cali,Havana en Cali,Havana en Cali is located in Cali and is only 600 m away from Pan-American Park and 1.8 km from Saint's Peter Cathedral. This property features free WiFi.,9.4,85,2.94,7.85,7.17
Colombia,Cali,La Sucursal Hostel,"You are not a guest, you are family. La Sucursal is a hostel made for travelers. We take your comfort",9.3,944,2.54,11.21,11.21
Colombia,Cali,La Vaina Cali,La Vaina has everything you need to enjoy your stay,9.1,154,2.22,14.71,7.68
Colombia,Cali,Oasis Cali Hostel,"Oasis Cali is currently undergoing renovations, we are still able to offer bunk beds in shared rooms unti",9.0,521,3.24,16.03,10.76
Colombia,Cali,Viajero Cali Hostel & Salsa School,Follow the sound of music straight into our salsa classrooms! Put on a bathing suit and get ready to enjo,9.0,2322,2.35,13.45,10.09
Colombia,Cali,Santiago D.C Hostal Boutique,Santiago D.C Hostal Boutique offers nice and comfortable rooms.,8.6,25,2.46,7.47,7.17
Colombia,Cali,Petronios Hostel,"A heritage house, which makes it a unique experience, it is a cool old house one block from the enigmatic sixth avenue, very close to the Granada neighbourhood where gastronomy is a flag to discover.",8.1,4,2.33,9.42,12.11
Colombia,Cali,La Clave Hostel,"Come to La Clave Hostel spend unforgettable holidays in Cali, Colombia!",8.0,71,2.92,6.73,6.73
Colombia,Cali,Hostal Avanza,"Located in Cali, 2.1 km from La Ermita Church, Hostal Avanza features accommodation with a shared lounge, free private parking and a terrace.",7.4,1,2.03,6.73,7.85
Colombia,Cali,The Pelican Larry Hostel,"Meet friends, enjoy Netflix, pool table, air hockey and hot shower.",6.9,920,2.39,7.85,7.62
Colombia,Cali,Deportel Cali,Enjoy good location and friendly atmosphere at Deportel Cali.,,1,3.62,9.3,
Colombia,Cali,Natural Luxury Hotel,"Cali is a city in Colombia located in the department of Valle del Cauca, southwest of Bogotá. It is famous for salsa and the large number of nightclubs in the Juanchito neighborhood.",,0,22.43,39.71,
Colombia,Cali,Ding-Dong Hostel Cali,"Featuring a garden, terrace and views of city, Ding-Dong Hostel is set in Cali, 700 m from Pan-American Park.",,0,2.98,8.97,
Colombia,Cali,Sandalio Hostel,Our hostel room is a perfect blend of traditional colonial architecture and modern comfort!!,,0,2.31,5.74,8.26
Colombia,Cali,La Casa de Adry,La Casa de Adry is perfect to visit Cali,8.7,105,2.42,10.09,4.93
Colombia,Cali,Hotel Plaza Real,Hotel Plaza Real offers a variety of private rooms in Cali.,2.0,1,1.9,12.56,
Colombia,Cali,Hotel Stay Cali,Hostal La Terraza de San Antonio it is a new hostel serviced by its owners.,,19,2.81,18.52,
Colombia,Cali,Hostal Kasamador,We are a space designed by and for travellers and lovers of delving into new cultures and geographical spaces!!,,0,2.33,12.22,
Colombia,Cali,Grand ilama Hotel,"Located in Cali, 4.9 km from La Ermita Church, Grand ilama Hotel features accommodation with a garden, free private parking and a terrace.",,0,3.03,8.86,
Colombia,Cali,CASA RUTA SUR,"Casa Ruta Sur is a warm and pleasant space where the traveler is not a guest, but an associate who is tre",9.4,65,0.86,22.2,
Colombia,Guachaca,"Tayrona Juancho's House, Hostel & Coworking","Juancho House Hostel is a cozy and comfortable hostel located in the heart of the Colombian Caribbean. It is situated in the Vereda Los Cocos, just 35 km away from Santa Marta on the road to Riohacha. The hostel offers a variety of accommodation options,",9.6,19,6.14,12.67,
Colombia,Guachaca,La Playita,"Guachaca is a humble village with beautiful landscapes and a rural community of fishermen and farmers. Visitors come to enjoy its abundant rivers, waterfalls and beaches.",9.4,9,0.5,4.66,8.28
Colombia,Guachaca,Costeno Beach,"Costeño Beach S.A.S a great choice for an enjoyable holiday in Santa Marta,Colombia.",8.6,880,2.95,25.01,17.11
Colombia,Palomino,Dreamer Palomino,"Come relax in our tropical haven! Large swimming pool, private exit to the beach and a unique chilled atmosphere.",8.1,2159,0.96,20.25,13.23
Colombia,Palomino,Corazón de Tagua,"In Palomino, 1.1 km from Palomino Beach, Corazón de Tagua offers accommodation with a shared lounge, free private parking and a garden. The accommodation features evening entertainment.",10.0,15,0.18,6.75,6.3
Colombia,Palomino,Casa Silvestre,Casa Silvestre is the best place if you are looking for pure nature close to the sea. This property offers comfortable and cosy rooms.,10.0,7,0.47,11.95,9.19
Colombia,Palomino,Color Hostel Palomino,"Offering a terrace and views of the mountain, Color Hostel is located in Palomino. Free private parking is available on site. The property is 1.5 km from the beach.",10.0,1,0.54,15.75,11.25
Colombia,Palomino,Casa Chapolin Boutique Guesthouse,Casa Chapolin Boutique Guesthouse offer the best surf acomodation located in a green area 1 minute to the beach.,9.8,55,0.93,,16.82
Colombia,Palomino,Jaba Jan,Experience the heart of the old mother (Jaba Jan). Immerse yourself in nature and reconnect with yourself.,9.4,62,3.08,7.65,6.3
Colombia,Palomino,Casa del Pavo Real,La Casa del Pavo a beautiful place just next to the beach.,9.4,219,0.73,15.19,11.25
Colombia,Palomino,Palomino Sunrise,"Located a 500 m from the Palomino Beach. Offering free WiFi throughout the property, a sun terrace with a swimming pool, shared lounge and garden.",9.3,43,0.68,12.51,15.93
Colombia,Palomino,Maria Mulata Palomino,"Maria Mulata Palomino Hostel offers accommodation in shared rooms, private rooms, tents and hammocks, just 100m from the beach, in Palomino.",9.2,47,1.0,,7.36
Colombia,Palomino,Coco Sänkala Hostel,"Hostel with Laid Back atmosphere in the Heart of Palomino! Dorms, private rooms and hanging out areas with original Bamboo design. Join us to enjoy the natural splendours of Palomino.",9.1,253,0.29,13.58,9.83
Colombia,Palomino,Tiki Hut Hostel,Welcome to Tiki Hut Hostel,9.1,805,0.9,13.5,12.38
Colombia,Palomino,Bella Flor Hostel,"Bella Flor Hostel, opened in April, 2016, offers visitors a peaceful, relaxing and comfortable stay in the beautiful town of Palomino, situated on the Caribbean coast.",9.1,774,0.28,13.58,11.81
Colombia,Palomino,Hotel Palmares,"We have a pool-bar, billiards, relaxation areas, Wi-Fi. Located in Palomino, 300 m from Palomino Beach!!",9.0,4,0.83,24.75,15.75
Colombia,Palomino,La Natura Hostel & Pool,Welcome to the best backpacker's place: La Natura Hostel!,8.9,239,0.12,10.13,9.0
Colombia,Palomino,Freesoul,"We have created a home with lot of love for you can enjoy with other travelers as a 'freesoul', the wonde",8.9,118,0.44,9.78,7.92
Colombia,Palomino,Kasakolá,Kasakolá has everything you need to enjoy your stay,8.8,40,0.49,8.21,6.98
Colombia,Palomino,Kanta Sana,Kanta Sana situated only a few minutes walk from the heavenly beach of Palomino and has magical rivers.,8.5,89,0.25,8.44,11.25
Colombia,Palomino,Primaluna Beach Hostel,"Are you looking for a place to stay in Palomino? Primaluna Beach Hostel is the perfect place to chill out. Close to the beach but also where the action is, relaxed with good amenities, food and drinks. It is owned by a wonderful Italian couple that left t",8.2,413,0.83,16.5,13.61
Colombia,Palomino,El Zoo Hostel And Pool,El Zoo Hostel And Pool want you to meet other travelers and share experiences that touch the magical realism of the Caribbean Coast of Colombia.,8.1,381,0.38,14.06,10.13
Colombia,Palomino,Selina Palomino,Selina Palomino has everything an outdoor nature-love dreams of and the perfect accommodation for anyone looking for a night of sweet dreams.,7.5,44,0.15,18.98,13.89
Colombia,Palomino,Mi Cassona Palomino,"Hotel Mi Cassona Palomino has an outdoor swimming pool, shared lounge, a terrace and restaurant in Palomino.",7.4,1,0.93,10.57,11.95
Colombia,Palomino,Casa Kai,Casa Kai offers nice and comfortable rooms.,5.7,7,0.43,10.5,
Colombia,Palomino,Bikini Hostel Palomino,Bikini Hostel is one of the newest hostel in Palomino.,,10,0.32,9.0,
Colombia,Palomino,Kallpa B&B,You will comfortable shared and private rooms in Kallpa B&B hostel.,,1,0.39,6.37,
Colombia,Palomino,Palomino EcoHouse & Camping,"Located in Palomino in the Guajira region, with Palomino Beach nearby, Palomino EcoHouse & Camping offers accommodation with free Wi-Fi and free private parking.",,0,0.22,5.63,7.88
Colombia,Palomino,La Rivera Playa Palomino,"This property is 3 minutes walk from the beach. Situated in Palomino, 500 m from Palomino Beach!!",10.0,1,0.46,26.66,
Colombia,Palomino,Rincón del Mar Palomino,"This property is 9 minutes walk from the beach. Offering pool views, offers accommodation, an outdoor swimming pool, a bar, a shared lounge and a garden.",9.5,20,0.26,8.61,9.68
Colombia,Palomino,Cabaña Buenos Aires,"Beautiful cabin with an excellent climate and absolute tranquility to enjoy the stay. The room is with private bathroom and we have all the services. Wifi, bicycle, gastronomy and hammocks, among others. Excellent attention .",9.4,1,1.66,7.88,
Colombia,Palomino,Praba Hostel,"Located 1 minute walk from the beach. Featuring a garden, a bar and an outdoor pool.",9.0,6,0.86,16.8,10.0
Colombia,Palomino,Ksa Andina,"This is the perfect place for travellers, couples or family's. We have two private rooms with private bathrooms. They have fan.",,0,0.55,7.0,
Colombia,Palomino,Hotel Chiniu,We offer a restaurant service. The Chiniü hotel is an ideal place if you are looking for a connection with nature and a break from the routine.,,0,1.18,49.5,
Colombia,Palomino,Villa Eden,"The establishment has family rooms, a terrace, a bicycle rental service, a garden and an outdoor pool open all year.",,0,0.21,15.75,
Colombia,Palomino,Jui Chi MaMa,Jui Chi MaMa is perfect to visit Palomino,9.3,32,0.61,5.63,
Colombia,Palomino,Casa Juana Palomino,"At the Hotel Palomino, we invite you to disconnect from the routine and immerse yourself in the magic of nature. With the perfect combination of a charming Rural House and the comforts of a quality hotel.",,0,0.54,11.25,
Colombia,Palomino,Casa Colibri Palomino,"Offers free WiFi and a restaurant, Casa Colibri Palomino offers pet-friendly accommodation in Palomino. We are located on the main road in the center of town.",,0,0.08,16.88,
Colombia,Jardin,Hostel Los Gulungos,Jardín is one of the most beautiful towns of Colombia. Our eco-cabins offers you a lot of peace and wonderful views!!,9.7,7,2.33,16.88,6.3
Colombia,Jardin,Ayahuasca Casa Artística,Ayahuasca Casa Artstica is nestled in the beautiful mountains just outside of Jardin. Not only is this a hostel for travellers but a place to disconnect from the outside world and connect with our Pachamama.,9.4,32,1.7,8.0,7.8
Colombia,Jardin,Candileja Hostel,"Featuring a garden and free WiFi, Candileja hostel is set in Jardin. Boasting family rooms, this property also provides guests with a sun terrace.",9.3,96,0.08,8.43,6.71
Colombia,Jardin,Cafe Racer Hostel,"Jardín is an Andean town in north-western Colombia known for its brightly coloured houses, colourful flower displays, and milk caramels.",9.2,88,0.37,10.13,9.0
Colombia,Jardin,Creo Ecolodge Jardin,Welcome to Creo ecolodge Jardin. We are a peacefull retired hostel located in the mountains (1600m above see level) surrounded by a beautiful nature,9.1,27,1.88,10.72,11.14
Colombia,Jardin,Magic Jardín,"Magic Jardín Hostel offers a terrace. On the rooftop we have a relax space with wines, beers and something else.",9.1,1,0.61,6.69,5.18
Colombia,Jardin,Charco Corazon,"Welcome to Charco Corazon eco-friendly and green hostel, located in Jardin, in front of Cascada del Amor and behind Charco Corazon natural pool, the location is just amazing, only 15min walk from the town center and bus station. Its spacious surroundings...",8.9,174,1.09,8.66,7.43
Colombia,Jardin,Sgt Pepper's Hostel,"Colonial house located in the best district of the town, just a couple of blocks from the main square, restaurants, markets, tango bars and coffee rooms.",8.8,586,0.52,9.0,5.63
Colombia,Jardin,Luz Art,"Luz Art is set in Jardin and features a garden and a shared lounge. Jardin is a beautiful town, surrounded by nature with very good hiking trails and an unbeatable tourist attraction.",,0,0.14,9.0,6.75
Colombia,Jardin,Casa de la Abuela,"Set in Jardin in the Antioquia region, Casa de la Abuela features a balcony. This guest house offers a terrace. Shared and private rooms.",,0,0.33,10.13,7.88
Colombia,Jardin,Finca Los Girasoles,It is a quiet place and will welcome anyone looking for a quiet time in the countryside!!,10.0,4,1.38,11.25,
Colombia,Jardin,La Tángara Hostal Rural,La Tángara hostal rural the best option for pleasant stay in Jardin.,9.9,53,1.55,8.61,6.3
Colombia,Jardin,Hostal Naty Luna,Hostal Naty Luna is a hostel where you can spend a comfortable time. We have a balcony with a beautiful v,8.3,52,0.24,7.88,7.65
Colombia,Guatape,Bacoa Hostel,"Bacoa Hostel is the new Lakefront spot in Guatape. Swim from the floating deck, nightly bonfires, drinks with a view, with eucalypts and pines forest vibes!",9.7,112,5.5,14.63,11.25
Colombia,Guatape,Casa Kayam Hostal y Residencia Artistica,"Casa Kayam Hostel springs from a multicultural meeting between art and travel enthusiasts. We are located in the heart of the nature (20min walking from Guatapé), close to river and waterfalls",9.3,357,1.73,9.56,7.2
Colombia,Guatape,Lake View Hostel,"Lake View is located in Guatape, Colombia",8.9,1287,0.54,10.5,6.75
Colombia,Guatape,Casa Rosa Hostel,"Welcome to our Casa Rosa Hostel, which is situated in a historical 200 year old building which is now renovated and converted to a lovely hostel.",8.8,190,0.1,6.19,6.75
Colombia,Guatape,Alegria Hostel Guatapé,"Alegria Hostel Boutique has a restaurant, shared lounge, a garden and BBQ facilities in Guatapé.",8.6,19,1.15,9.0,6.53
Colombia,Guatape,La Casona Hostel,La Casona Hostel offers well- equipped rooms and hammocks to relax.,8.1,214,0.18,7.5,6.73
Colombia,Guatape,Casa Encuentro Alojamiento Rural,Casa Encuentro Alojamiento Rural is the ideal place for the traveling community of the world.,6.6,145,0.91,46.13,
Colombia,Guatape,Colors Fantasy Hostel,"Set in Guatapé, 5.2 km from Piedra del Peñol, Colors Fantasy Hostel offers accommodation with a shared lounge, a garden and a terrace.",6.3,2,1.42,5.63,
Colombia,Guatape,Volare,"Features an outdoor swimming pool, garden, a shared lounge and terrace in Guatapé. The accommodation provides a shared kitchen. Our rooms offer impressive views of the dam and the mountains.",,0,6.93,,23.51
Colombia,Guatape,Artesanos y Turistas,"Beautiful hostel for travelers and families who want a different experience, from resting in a hostel with relaxation spaces to a day in the country getting to know waterfalls and bathing in small lagoons, get to know us!",,0,0.47,12.22,9.0
Colombia,Guatape,The Lake Hotel,"You are very welcome to you new home, Lake Hotel is waiting for your visit!",10.0,28,8.41,11.25,10.13
Colombia,Guatape,Hotel Familiar El Remanso del Agua,"Offering a terrace and views of the mountains, Hotel Familiar El Remanso Del Agua is located in Peñol - Guatapé in the Antioquia Region, 38 km from Medellín.",,0,5.83,18.28,
Colombia,Guatape,Casa Pastora Hotel y Co working,"Set in Guatapé, Casa Pastora Hospedaje features a bar, shared lounge, garden, and free WiFi throughout the property.",9.5,23,0.49,11.25,
Colombia,Guatape,La Trinidad,"Our houseboat offers a unique blend of comfort and adventure, with cozy accommodations, modern amenities, and a private deck to relax on.",,0,2.7,39.38,
Colombia,Guatape,Casa Lucia Guatape,"Just 4.7 km from Piedra del Penol, guests can unwind in the lush garden and enjoy a delicious daily breakfast with a variety of a la carte, American, and vegetarian options.",,0,1.12,12.94,
Colombia,San Andres Island,Big V Raizal Home,Welcome to Big V Raizal Home!,9.7,16,6.04,,15.69
Colombia,San Andres Island,The Rock House Hostel,The Rock House Hostel located in San Andres Island,9.6,93,0.65,13.54,
Colombia,San Andres Island,The Nomadic Design Hostel,"Welcome to a new accommodation experience where each space is designed and designed so that your stay is incredibly magical, full of colour, new friends and unforgettable memories.",9.5,5,2.13,16.57,32.23
Colombia,San Andres Island,Karibbik Haus Hostel,Karibbik Haus Hostel is a place of lodging conceived and designed to meet the accommodation needs of our,9.5,339,1.13,22.3,13.69
Colombia,San Andres Island,Dreamer Beach Club,"Located 2 minutes walk from the beach. Set in San Andrés, 150 m from Spratt Bight Beach, Dreamer Beach Club offers accommodation with a restaurant, free private parking, an outdoor swimming pool.",8.9,80,1.49,46.19,21.94
Colombia,San Andres Island,Viajero San Andres Hostel,"Settle into island life at El Viajero San Andres Hostel. Watch the waves from our rooftop bar, or ask our",8.5,2645,1.39,22.79,19.06
Colombia,San Andres Island,Blue Almond Hostel,Welcome to the Blue Almond Hostel where you are sure to have a fun and enjoyable stay.,7.7,636,1.06,11.66,12.33
Colombia,San Andres Island,Hostal Palo Alto,"Located in San Andrés, 300 m from Spratt Bight Beach, Hostal Palo Alto provides accommodation with a garden, free private parking and barbecue facilities.",7.6,12,0.84,14.38,10.09
Colombia,San Andres Island,Hostel Stingray,"Hostel Stingray is located on the island of San Andrés, only 15 minutes walking from the downtown area and 8 minutes by transport from the airport.",6.0,2,1.06,12.38,
Colombia,San Andres Island,On Vacation Blue Cove,On Vacation Blue Cove has everything you need to enjoy your stay,4.3,1,6.6,40.17,
Colombia,San Andres Island,Siloe Cove Hospedaje Boutique,Siloe Cove Hospedaje Boutique is a country house with 7 bedrooms in the main house. Almost every room in,,51,6.48,44.84,36.99
Colombia,San Andres Island,Hostal Marlyn,Hostal Marlyn offers accommodation in the exclusive Sarie Bay neighborthood in San Andrés within a 15-minute walk from downtown.,,0,1.27,22.95,
Colombia,San Andres Island,Queen Elizabeth Natural Luxury,"A spacious , with fresh and silent air where you disconnect from the hectic life of the city and connect with nature with a beautiful view of the sea of seven colors.",,0,1.88,9.72,
Colombia,San Andres Island,Alojamiento Santa Julia,"Located near to the beach , we have 5 types of rooms with private bathrooms each!!",,0,1.61,12.51,
Colombia,San Andres Island,On Vacation Blue Reef,On Vacation Blue Reef has everything you need to enjoy your stay,,0,0.62,40.17,
Colombia,San Andres Island,On Vacation Tone Blue,On Vacation Tone Blue is perfect for visit San Andres Island,,0,1.61,40.17,
Colombia,San Andres Island,On vacation Magic Hill,On vacation Magic Hill has everything you need to enjoy your stay,,0,2.57,50.5,
Colombia,San Andres Island,On Vacation Tower,On Vacation Tower is perfect for your holidays,,0,1.59,57.38,
Colombia,San Andres Island,Derma´s Inn,Derma´s Inn is host by a native family willing to give to the visitors the best experience of Caribbean culture.,6.0,3,2.1,15.69,
Colombia,San Andres Island,Sheylla's Place PathWay,Discover San Andres Island!,4.9,17,1.82,33.63,
Colombia,San Gil,La Hacienda,Looking to escape the heat and noise in the centre of San Gil and enjoy some fresh air and wonderful views? Then La Hacienda is the place for you! La Hacienda is set in the original farmhouse of an organic coffee finca (rumour has it that Simon Bolivar himself...,10.0,21,4.26,6.75,3.83
Colombia,San Gil,Ambar Hostel San Gil,"Features a restaurant, outdoor swimming pool, a bar and shared lounge in San Gil. With a garden, the property also has a terrace.",10.0,12,1.01,10.13,6.3
Colombia,San Gil,This is Colombia Hostel,"San Gil is a small Andean city located in the north of Colombia, next to the Fonce River. It is known for being an adventure sports center.",10.0,11,0.51,6.75,5.63
